timestamp,user_id,revenue
1704484937,1192085,119.15
1704795628,6915725,140.18
1704689569,1670868,177.03
1704672999,8909957,160.76
1704616452,4818363,235.5
1704376670,2334643,107.45
1704096553,3819958,111.94
1704593677,4954793,175.26
1704528281,6042683,148.99
1704219238,9930518,137.46
1704207822,5341153,168.31
1704464239,4073082,149.02
1704215805,8428518,137.83
1704887163,7535321,103.07
1704718268,9920558,133.29
1704301718,8028279,142.87
1704194327,7327010,105.25
1704201364,2526124,178.89
1704528531,2699687,112.55
1704529344,7905370,135.08
1704329869,2904612,129.67
1704682906,7893107,190.59
1704216338,6879189,81.83
1704326286,5376078,190.88
1704262385,7366676,179.16
1704211307,8280285,134.99
1704285513,1474691,145.37
1704191977,6367031,191.99
1704177208,2361084,120.54
1704644748,2897317,109.24
1704514774,4871708,142.45
1704445446,8291704,134.2
1704566212,6188360,164.05
1704618787,5396259,164.28
1704683726,3134928,130.33
1704643184,9405716,103.48
1704382442,4998070,137.69
1704115641,1355759,124.95
1704475977,8504234,151.37
1704403416,8748882,164.47
1704222860,2242401,240.29
1704541370,1307186,169.4
1704204365,4897275,175.39
1704358485,4086773,128.58
1704555014,9864554,123.28
1704301864,6886660,188.68
1704434251,9706154,163.87
1704492161,5593241,150.56
1704616428,7177503,140.06
1704505854,4829783,138.13
1704184736,3738652,181.08
1704279207,4305949,123.6
1704745992,9485663,140.11
1704123537,6518565,185.18
1704525443,8680564,136.07
1704270790,6948553,199.9
1704390842,7146761,154.22
1704455585,5233774,125.32
1704391906,6569462,139.65
1704129830,7399895,138.92
1704291876,1857806,147.96
1704257977,1277514,121.79
1704307750,7814221,124.67
1704324642,6839266,180.11
1704332371,7876378,68.56
1704511212,8153684,137.5
1704471013,6135918,145.7
1704431427,8510396,113.32
1704446390,6628816,163.14
1704392374,1932995,167.43
1704484801,2024195,146.53
1704279287,5216978,114.22
1704511762,1686972,166.14
1704397588,4908202,114.38
1704389849,4578732,176.87
1704814839,8232212,186.52
1704599298,8771421,176.12
1704647487,3052277,163.91
1704146652,8938492,151.84
1704525255,4553134,155.11
1704094413,8434163,189.4
1704205518,6483619,145.02
1704697487,1445912,161.84
1704683869,3431599,124.76
1704471874,3920825,166.53
1704153992,5705447,129.02
1704254586,6651573,152.71
1704232388,4204337,126.21
1704112411,4989428,119.75
1704212048,7959054,144.03
1704613836,1315086,145.38
1704177780,8407162,126.27
1704534146,5573199,161.03
1704231976,8311551,165.67
1704268371,3734586,108.84
1704538334,3586618,157.4
1704637181,5838207,96.07
1704175379,2922177,165.02
1704353065,6481849,137.43
1704360207,8187317,173.79
1704322417,7127070,135.82
1704965374,1811896,148.37
1704349270,7991844,202.36
1704584081,6180836,133.18
1704410748,4180964,166.42
1704446305,1904044,120.25
1704330318,9804542,141.91
1704897292,8926408,165.29
1704339499,1087947,177.63
1704624386,7347418,149.98
1704678131,9658718,166.09
1704243852,8804417,172.43
1704443495,6747898,125.64
1704399365,9987861,121.88
1704324619,1517481,126.72
1704443717,6444864,135.92
1704544357,3085158,118.28
1704391835,5973340,144.53
1704325997,1872563,92.76
1704368848,8070113,103.68
1704456677,4156856,182.23
1704377265,8652927,121.52
1704342574,4087396,177.85
1704148735,6920291,164.64
1704425101,6240303,136.97
1704454030,2620974,129.87
1704447376,7453603,172.42
1704492565,3843828,164.5
1705212576,2167951,94.42
1704481815,5877490,203.81
1704787047,3979673,124.9
1704572688,4291796,132.5
1704234487,9933316,153.71
1704190583,1788180,171.98
1704351042,6746682,183.9
1704482495,5879997,139.74
1704446442,3213701,125.34
1704399268,9204487,197.84
1704719659,4974272,169.24
1704561535,7029647,150.03
1704568860,9615664,182.26
1704538722,4016294,113.0
1704511280,6944805,190.96
1704379158,1744257,124.07
1704454940,7042805,181.7
1704550796,5164164,157.17
1704177129,4424712,131.51
1704576458,6089959,137.68
1704260509,3019823,148.18
1704438191,3530532,190.58
1704547219,8650558,107.91
1704329879,6567532,193.8
1704177570,4570920,129.24
1704490750,9521513,184.68
1704527900,3031306,139.73
1704121952,1180130,141.09
1704465865,8221066,135.74
1704137338,5791682,129.15
1704975076,9038556,133.14
1704677528,3985212,116.3
1704119736,6966169,128.01
1704145229,6013631,160.99
1704317243,1386342,116.01
1704486651,1707501,151.16
1704279958,8276034,118.67
1704244188,8563127,178.95
1704128334,3715903,131.57
1704301447,1535868,129.46
1704337211,8735749,139.37
1704348789,5754696,210.62
1704153297,4379550,213.7
1705114706,8546171,114.97
1704319180,8047083,138.24
1704139327,5856204,165.8
1704224861,9493833,143.19
1704484252,9900743,211.08
1704564861,5135885,158.82
1704671469,9355520,132.88
1704227172,8697268,138.61
1704582651,6116122,149.17
1704529102,6448736,129.55
1704330820,3797756,132.1
1704348126,1455302,131.27
1704642493,9508838,108.65
1704265670,6793557,154.27
1704695998,1294893,110.02
1704621612,2408923,127.8
1704279244,6788070,162.64
1704221921,2544639,137.15
1704523817,2397873,87.5
1704637973,9542326,188.99
1704256948,8571836,79.72
1704387528,1452965,121.03
1704677429,2790417,139.11
1704256490,7930129,131.38
1704677901,6849286,143.9
1704686815,2811186,155.07
1704262619,5760902,136.21
1704656496,7427229,144.57
1704195709,4138790,204.2
1704202760,5692114,118.35
1704516390,1252350,139.93
1704220522,5693838,161.36
1704579960,9571520,130.04
1704543224,3532481,125.83
1704208869,8357617,185.89
1704532025,5822979,122.29
1704706253,9815790,110.77
1704455871,3127531,140.97
1704305582,8375634,209.8
1704422802,8232532,146.02
1704439223,5604744,153.9
1704538553,7441970,90.82
1704610848,5768368,155.37
1704183085,1117476,150.25
1704286691,1071462,137.22
1704107097,3592664,151.43
1704682867,7264546,157.24
1704398148,2544658,193.42
1704445676,9259921,181.61
1704113510,2953925,115.65
1704482927,4678695,137.27
1704199600,3532606,146.04
1704736676,4559513,136.55
1704563956,6449160,91.46
1704172485,6463645,141.05
1704435253,9870447,150.29
1704331535,3868913,175.52
1704523596,2469201,125.31
1704359743,4842159,104.41
1704576122,1585616,180.47
1704297813,5971258,145.85
1704425458,9750890,140.46
1704261069,3570286,161.85
1704275845,8019701,162.55
1704316722,8110770,92.62
1704591875,4427766,193.7
1704665599,9611678,166.93
1704147165,3759941,130.4
1704562931,4949279,165.92
1704641404,6096580,163.59
1704678411,4696989,155.8
1704270115,9529740,145.07
1704673893,5980943,141.81
1704507506,8235836,131.05
1704636250,2018014,96.69
1704697083,5771110,154.36
1704298647,2101080,184.98
1704581625,5561681,75.1
1704383326,2214632,104.4
1704412014,4205642,168.73
1704264448,6441355,141.31
1704438597,9348286,141.56
1704489854,5515410,155.13
1705066494,2656143,136.82
1704199507,6275489,132.94
1704304177,5216895,130.64
1704757303,2468751,162.96
1704359800,2659929,161.3
1704389798,7282507,155.18
1704383173,2907729,144.6
1704135127,6495521,141.54
1704538882,4893294,168.13
1704308148,1498927,142.28
1704291903,2436654,138.85
1704623878,8413006,101.57
1704387819,3725164,182.62
1704572481,8845932,187.33
1704661356,7387839,156.8
1704296944,4220308,163.93
1704371034,9882709,113.84
1704363545,5706447,168.83
1704929979,7823945,184.68
1704442561,2537711,129.14
1704422999,4965028,134.25
1704192321,7788378,167.34
1704531072,4400427,136.72
1704285871,2621127,213.79
1704389908,5252241,114.95
1704255669,6572207,154.72
1704270234,7573011,130.87
1704539735,1989563,186.75
1704593674,2339513,178.06
1704427927,6632046,155.57
1704358486,8002555,156.01
1704617623,1028459,212.33
1704404410,1780580,123.41
1704627190,3241513,155.04
1704330639,2623486,197.44
1704511990,7628707,139.12
1704476307,5005955,181.91
1704164685,9582303,134.86
1704325261,4196665,120.27
1704605142,3413088,151.87
1704397547,4736174,223.91
1704476249,7013968,145.2
1704119269,8660316,131.15
1704226568,1250411,166.54
1704558129,9166542,142.21
1704250208,3069952,162.75
1704247104,9893580,99.38
1704588538,6113974,172.79
1704402671,2733013,136.57
1704615948,8797028,150.66
1704402003,2644160,153.15
1704145602,1113717,129.11
1704309589,6602235,143.1
1705112395,5519395,163.84
1704294761,4810264,162.0
1704670399,1768218,154.52
1704413097,1108040,97.72
1704244110,6515957,136.71
1704713075,8911446,115.36
1704580055,1779142,149.03
1704322972,2672055,151.13
1704316319,3244072,141.36
1704574259,9817639,203.77
1704435268,2076818,132.86
1704670454,5752993,138.27
1704357062,8509589,173.03
1704200930,3116020,145.93
1704388848,2763090,201.06
1704339556,9074597,89.65
1704582718,2424834,116.93
1704545846,2866640,152.5
1704542857,9093775,161.93
1704621078,4339040,115.16
1704266420,3587823,128.64
1704490678,6086257,140.83
1705169338,9643207,157.77
1704482424,4411010,178.71
1704608099,8455677,104.37
1704537791,4635281,161.8
1704369801,6886179,133.91
1704360372,3061700,121.01
1704347402,9540629,150.02
1704103245,1042814,109.21
1704382785,9077258,93.42
1704228469,2961840,145.98
1704479079,5068426,88.38
1704345372,1245256,105.83
1704107024,6373396,144.0
1704865969,1379885,168.42
1704948581,7897929,64.34
1704149243,4802824,157.51
1704133595,3509842,163.32
1704475039,5713758,151.75
1704218056,8804766,176.36
1704681451,5332405,176.86
1704775637,7604442,152.6
1704675668,5120113,140.03
1704527119,5030119,137.78
1704275741,2675399,170.68
1704475885,6290418,105.99
1704148255,5557681,130.43
1704532168,5999938,118.87
1704306535,7882590,174.43
1704580753,3252572,124.93
1704441218,8275829,139.45
1704392944,8676001,118.18
1704154728,6037910,184.45
1704678598,6977462,205.2
1704199406,7252633,137.63
1704277651,3209670,102.55
1704442256,9442480,117.69
1704152901,3420948,123.8
1704296018,8342734,142.2
1704582062,7502171,230.13
1704620684,9631757,130.54
1704222448,1784154,123.79
1704120873,7033280,186.85
1704165741,4088675,131.15
1704280803,2456688,137.95
1704120767,5424568,200.04
1704546743,1821636,156.97
1704618149,8827346,203.89
1704600184,4555472,187.42
1704225414,7573429,137.59
1704509439,2487615,120.87
1704678702,7258151,145.21
1704258676,7779124,158.24
1704565898,7008226,144.44
1704295630,8536420,113.79
1704803936,1623771,117.04
1704439700,2317088,148.53
1704806024,4966924,180.64
1704410042,7668080,166.0
1704356184,6483200,90.6
1704550205,7603096,132.04
1704229862,5039724,129.73
1704473155,3441932,139.96
1704386919,7501837,165.43
1704649656,2525791,140.87
1704536900,3846776,194.87
1704114715,8734087,138.43
1704140840,4381226,126.23
1704579296,1260840,144.25
1704668315,7520895,191.75
1704690165,3529142,147.79
1704685833,1785083,147.1
1704198975,8492731,108.25
1704422215,7736812,139.14
1704339099,6545263,132.03
1704394320,3481414,114.18
1704663611,8766894,138.41
1704143860,8892248,172.11
1704172518,8722115,191.17
1704126095,5805720,178.77
1704113812,1104276,157.42
1704480148,7778321,131.36
1704650498,8334521,154.27
1704350456,7250613,140.34
1704685037,5588540,184.65
1704473332,1676427,123.25
1704519452,1376333,149.84
1704458632,1305275,190.24
1704118157,5915992,102.71
1704159862,9986766,211.4
1704619204,6374643,136.96
1704634736,4564207,113.98
1704406807,5698215,180.57
1704396461,6777675,126.05
1704328545,9827892,111.95
1704369468,9032868,218.84
1704484564,1382658,130.31
1704487877,7530985,101.79
1704560067,9999095,75.01
1704644203,9971166,210.13
1704369630,5269496,153.14
1704815536,9260372,129.06
1704264089,6927662,183.46
1704638904,3167540,148.44
1704175241,6748276,187.87
1704483703,2833083,153.4
1704248252,6698938,139.29
1704401807,9014004,159.94
1704604800,6527519,166.43
1704668732,1385061,141.75
1704263047,3097693,159.49
1704500572,5437157,161.71
1704363847,3389481,150.89
1704560777,6726984,165.45
1704164393,7597363,135.31
1704243671,7719934,131.93
1704268666,7583098,84.25
1704211581,1434309,159.94
1704353415,5545177,150.24
1704203435,2151936,145.28
1704690678,3253199,132.44
1704187358,2972434,133.87
1704560141,6646990,180.38
1704578164,5588402,136.62
1704196820,8014062,175.68
1704122694,2899761,130.81
1704599032,3260849,147.41
1704394937,4729042,126.53
1704626760,2663400,171.69
1704263925,7407895,191.98
1704228806,7154839,150.63
1704607226,9359211,146.22
1704321437,5689511,204.64
1704169525,1746440,180.7
1704173452,2798186,145.83
1704492681,6046911,162.3
1704429323,9718739,164.11
1704625163,9645586,168.84
1704299637,1794787,148.16
1704298277,7661799,106.65
1704124867,6067858,146.33
1704624256,3834363,151.41
1704432250,2001591,160.9
1705082434,1547914,114.61
1704104862,4258461,128.82
1704687566,4695461,206.02
1704470056,5221349,100.61
1704219869,7840329,161.72
1704633511,9668821,105.26
1704618776,9985737,156.5
1704154084,9020000,173.62
1704513836,3365260,133.36
1704346899,5244340,151.44
1704223817,5651669,141.49
1704443510,2513141,214.71
1704244762,4640803,152.9
1704636846,7137677,95.76
1704520155,9378829,198.71
1704680542,1433068,129.79
1704224766,8099462,151.66
1704318885,9704642,175.28
1704621529,4988004,136.95
1704256096,7864359,132.45
1704415327,4339815,127.36
1704134414,5247143,160.33
1704347932,4532597,158.48
1704690497,6772835,173.02
1704584900,8456304,136.25
1704172469,7215174,107.69
1704334533,3243342,158.85
1704900744,1690217,130.03
1704494656,7752919,156.59
1704431687,3169667,155.9
1704556470,2554107,140.34
1704113171,1466360,221.11
1704618997,2711176,201.09
1704283387,8399691,154.07
1704548124,3253300,142.21
1704658348,4246578,148.5
1704284987,4865208,156.4
1704303143,5216316,184.19
1704435991,6574098,162.86
1704682772,1305738,167.13
1704674726,4033413,144.67
1704513093,8894943,129.04
1704324164,2467674,128.05
1704644405,1661995,114.47
1704331166,4669936,115.86
1704426854,1054260,124.96
1704519470,5625564,156.53
1704219990,8769264,107.61
1704313412,3079169,193.62
1704166491,1799296,125.3
1704148167,5887259,180.86
1704376720,9029273,146.06
1704246971,5115898,197.64
1704235471,9563520,175.51
1704418776,2217748,140.05
1704366060,8334341,114.75
1704408109,7989864,139.31
1704605207,3390356,186.8
1704283177,7163146,178.26
1704559400,3200409,144.5
1704948020,6942483,136.65
1704304006,9184287,131.36
1704413752,3917234,135.05
1704509638,7841657,99.2
1704518848,3845888,88.02
1704412355,3886962,143.85
1704945787,5020697,157.42
1704562869,3178201,127.68
1704716628,9111351,135.8
1705107012,1553367,146.37
1704444679,1644351,184.32
1704438489,1396415,123.04
1704934930,3257367,194.82
1704238076,3648925,145.17
1704641917,9122060,176.58
1704734808,5477801,172.11
1704358556,3675859,184.18
1704309557,7068389,105.31
1704147216,8030195,129.23
1704442728,8876719,163.62
1704344051,3364116,116.48
1704119617,5508677,133.32
1704498205,6923279,148.97
1704439848,7507130,180.93
1704530856,9981224,169.96
1704390254,1839678,176.77
1704431017,9611862,141.12
1704328295,4422282,154.79
1704618234,3994242,129.79
1704116986,5443288,120.37
1704321724,8591471,173.82
1704367400,2990800,177.19
1704236235,3831195,156.09
1704475504,3310887,173.68
1704514223,3231362,154.98
1704434367,3614200,83.56
1704679038,3249074,142.9
1704152857,5995035,164.42
1704307043,1064014,185.42
1704549243,4800063,157.82
1704641249,5671521,178.18
1704455404,6403695,164.78
1704665663,7153421,138.02
1704901427,4808898,178.88
1704172283,9781765,118.42
1704423935,1738233,130.78
1704327649,5067795,117.7
1704312467,5689856,182.76
1704155124,9606223,155.07
1704357053,7439678,122.24
1704496250,3833111,136.6
1704656657,6130594,136.96
1704168910,6301192,127.83
1704312178,3176218,197.47
1704273769,4770686,138.66
1704433209,9741283,189.95
1704118617,2370946,185.23
1704486589,8923365,158.05
1704422710,9163656,143.36
1704428288,9078622,147.13
1704460435,3875614,49.69
1704105991,4204581,154.47
1704357256,6543660,136.46
1704302071,9459331,198.34
1704587950,7478627,101.01
1704268332,3638528,82.76
1704191313,7408460,173.33
1704366633,8481037,111.41
1704425419,8906590,129.42
1704609794,7923076,196.37
1704238245,6821626,174.01
1704567088,3133347,143.04
1704563632,7886332,177.12
1704609314,2157486,148.07
1704578363,7526662,109.71
1704532635,5797195,180.63
1704469068,5890994,215.1
1704301625,1460241,156.65
1704158067,4805857,183.97
1704097255,9100790,112.22
1704645209,9676191,121.23
1704404510,1388468,199.15
1704130252,7965918,153.52
1704663155,1877893,123.66
1704411304,8032210,153.98
1704093936,2547173,138.85
1704518575,1223018,175.18
1704102969,4856714,193.31
1704674214,7786734,231.99
1704271683,4226406,180.9
1704826450,2687816,163.17
1704865664,8585131,158.63
1704516992,1982556,121.21
1704596457,8394906,174.58
1704131815,7268700,136.34
1704664257,8468635,128.08
1704617446,6692440,116.69
1704342798,9189225,151.19
1704601040,9708678,189.07
1704276431,8382734,148.84
1704430093,7460398,155.07
1704987322,4766609,157.06
1704508393,3419828,166.94
1704459888,4186469,181.86
1704371916,7924681,137.47
1704180602,2630495,129.91
1704684734,1696957,171.86
1704308026,7073339,187.11
1704102254,2601044,137.85
1704169143,1730502,103.63
1705145182,6738537,109.29
1704323176,1274271,129.78
1704117296,1085617,151.55
1704639934,6527945,91.9
1704528452,8360450,136.01
1704325998,7665095,124.79
1704477248,2446365,114.61
1704503581,9169415,129.27
1704582951,1105165,161.05
1704422554,9458691,149.81
1704363968,8901870,143.33
1704130014,2820026,153.54
1704219570,9693026,133.97
1704272185,3578202,111.12
1704525995,3329083,110.08
1704340379,1383538,218.49
1704095882,3117555,151.77
1704468073,8220062,207.87
1704124711,3228410,198.5
1704117854,8437327,160.65
1704432016,9212549,178.53
1704228143,2539174,133.5
1704278197,9672599,142.75
1704131667,9842543,115.64
1704401687,2559882,149.56
1704284637,9953752,154.56
1704234301,7937792,155.08
1704489553,5067494,162.35
1704640979,3913297,109.11
1704368002,2283974,174.18
1704397432,3250351,120.58
1704311322,6129121,158.45
1704525232,6591899,121.46
1704366194,4188611,170.5
1704338973,6658569,137.96
1704534643,1724827,172.64
1704636140,3814695,113.03
1704237203,5808789,104.11
1704394841,5580985,159.09
1704515392,7112501,84.71
1704420897,3210696,196.91
1704198337,9563875,158.34
1704253080,5624830,168.06
1704519783,9536375,150.53
1704615389,4579937,106.33
1704650384,7196331,178.48
1704567625,2206923,167.25
1704403004,7736576,149.69
1704508765,1803004,152.78
1704834097,9710656,116.44
1704210154,4976847,156.5
1704208985,2394518,169.06
1704295575,3318095,113.06
1705006407,5410071,153.7
1704496408,6726778,135.16
1704449984,6517511,139.7
1704679302,5499194,218.73
1704456797,4771891,159.79
1704488372,2903072,137.14
1704458641,8041872,86.27
1704409945,8317613,164.84
1704172556,2215061,136.16
1704136359,7074716,172.86
1704459858,9033109,131.91
1704533903,6289420,142.8
1704409436,7730742,202.84
1704858493,7835468,145.78
1704370348,1290114,112.14
1704161562,1282674,149.49
1704664912,5091533,159.42
1704654996,1557527,107.75
1704114628,3406419,168.49
1704657220,1096297,163.54
1704426472,2815475,144.67
1704499896,9894585,150.94
1704670776,8237475,160.27
1704754226,1237465,160.38
1704644945,9556195,123.66
1704614899,3571754,177.06
1704567347,5491423,158.99
1704207496,6968081,140.65
1704169886,6566608,145.56
1704806870,4025560,212.12
1704430069,7007263,148.07
1704195599,6029530,87.25
1704584398,4193635,170.9
1704157944,7534448,133.31
1704218056,9934105,164.18
1704355315,2140602,154.75
1704429489,4616154,151.41
1704278294,6504151,160.67
1704646048,4243885,228.67
1704145383,5022947,159.4
1704595609,7026778,131.95
1704188694,1083185,156.79
1704357606,9452147,170.58
1704358915,4613339,178.43
1704471216,9027304,158.15
1704183415,4313421,154.3
1704237697,6790183,164.31
1704519064,8564361,176.62
1704445931,5742772,110.26
1704107950,3831745,107.76
1704260264,9966148,263.05
1704425631,5005124,154.22
1704897787,8287202,199.5
1704559904,9052116,182.31
1704394431,2439688,154.64
1704558113,2057193,102.29
1704667928,8931494,115.27
1704450141,2982000,116.79
1704123809,3666146,108.22
1704869699,4666036,135.57
1704662533,5516784,164.87
1704232463,5127565,130.4
1704348727,5082319,176.94
1704549763,4303502,128.51
1704513173,8361823,83.82
1704684833,9677566,159.78
1704544171,3727434,142.13
1704314977,5948680,172.72
1704341789,5106645,108.58
1704166257,8360903,134.43
1704259109,6457425,142.85
1704360288,9006139,129.76
1704325929,7366302,144.52
1704219599,5030789,124.8
1704286478,2821040,139.91
1704358107,4525423,142.72
1704394878,8996826,180.33
1704471383,6922241,171.13
1704668807,9167149,101.1
1704344297,9600204,190.29
1704293806,8810429,183.08
1704177569,9701633,110.38
1704095742,2124972,86.66
1704661685,7098015,166.27
1704760590,3521235,210.48
1704325233,6759124,125.29
1704637230,9568167,125.04
1704683019,7095262,168.16
1704474733,1232653,117.24
1704510048,8009549,154.76
1704646835,2176900,152.02
1704427744,7167039,172.55
1704443974,6128012,230.08
1704465791,7736109,126.1
1704617867,8301671,119.52
1704425163,9658863,108.23
1704316256,3193204,140.88
1704241064,7337123,185.34
1704201154,3574619,167.15
1704538420,2351908,104.14
1704212351,9139718,159.92
1704123626,1778526,85.46
1704424576,2614582,179.39
1704354941,1559526,159.56
1704409985,2198311,173.53
1704358635,1689670,169.35
1704114009,7527354,128.19
1704214605,7512556,151.74
1704194907,4254197,105.19
1704315175,1943044,146.13
1704361482,1055296,167.24
1704109078,4172785,131.52
1704095167,5136577,179.04
1704542541,8520643,177.96
1704522755,4908678,167.84
1704300499,9073812,179.22
1704335641,7104088,132.0
1704223890,5308650,168.1
1704691879,5238850,134.14
1704216001,7414206,161.25
1704585921,6583266,113.31
1704236612,8421714,154.04
1704471878,5533772,155.2
1704183684,6561165,152.43
1704612764,2134865,171.45
1704469670,2878318,181.28
1704516778,7591634,121.71
1704205140,5960269,175.77
1705230518,8418902,163.29
1704691851,7333253,161.9
1704547588,4112637,176.27
1704687353,6876183,132.26
1704676562,7355808,132.75
1704574798,2881021,155.53
1704198316,8753403,188.36
1704143508,1711582,178.11
1704354466,2010171,127.5
1704150933,2629875,168.19
1704236114,7085464,163.8
1704207550,8639398,157.95
1704589354,5989808,146.43
1704541049,8118404,206.68
1704319342,7720403,196.62
1704603993,5336428,107.78
1705015974,9229412,152.68
1704581369,9024318,99.49
1704243497,5169455,144.96
1704655709,9696906,113.37
1704275132,1105725,129.52
1704585554,7680720,110.67
1704421674,3215283,91.89
1704207066,9190765,144.32
1704306956,9401257,179.49
1704249879,5791086,130.5
1704447152,7861792,154.09
1704489610,8507694,117.16
1704692700,3033037,135.83
1704444061,7556258,152.36
1704554570,9304878,155.04
1704293559,9686033,162.72
1704418759,8620729,150.18
1704758744,2497974,99.75
1704113233,8289493,180.38
1704118614,3918005,207.12
1704560636,5290767,143.95
1704572536,9557228,180.63
1704169887,4777353,186.02
1704558405,4317029,135.43
1704607741,6200034,173.95
1704470120,2077696,136.52
1704423617,4889989,133.11
1704156507,2363982,151.35
1704431980,2635361,136.17
1704480384,3662488,214.84
1704765504,9034777,72.28
1704292928,9500874,115.83
1704455935,3792683,102.74
1704235491,5465517,177.18
1704717001,3624848,114.18
1704580393,2244703,127.97
1704631178,1067201,121.14
1704439993,5536607,156.83
1704122779,7197359,140.04
1704183905,3120943,145.4
1704560975,7132398,105.09
1704334865,7727966,93.83
1705038744,4581883,122.9
1704273678,2701680,145.22
1704310470,3356559,149.94
1704422438,3363810,175.99
1704536525,2395187,176.98
1704681690,1923820,149.32
1704339532,4363837,159.43
1704493131,8438489,171.23
1704444529,1840000,190.79
1704135384,7897517,165.14
1704502567,9326700,128.77
1704423231,6661945,176.49
1704488288,6605538,130.42
1704561882,5270384,189.39
1704504937,3483791,132.84
1704726582,6896383,174.49
1704099227,8733027,100.15
1704426479,7456931,124.18
1704098717,4285864,193.28
1704267041,8578540,106.01
1704416093,8318874,186.86
1704631931,4505487,143.9
1704272152,6134608,170.58
1704304202,8740722,117.14
1704644243,5512559,139.53
1704481319,5164485,96.49
1704538012,1564620,193.33
1704245619,8856398,93.07
1704471373,7546381,69.49
1704562987,1441477,152.66
1704410091,9849592,122.65
1704448055,4950492,111.32
1704287033,4177263,143.86
1704407403,1370452,201.52
1704265409,6802476,141.35
1704566739,5946988,139.73
1704132341,9789893,95.72
1704576848,3602069,128.17
1704426619,7001110,183.68
1704166396,9024539,157.19
1704343610,4171301,172.69
1704188013,1376420,140.65
1704147382,9858222,179.21
1704463653,6450473,99.59
1704296585,9630969,141.89
1704136010,1473604,155.07
1704157807,9324000,145.25
1704289260,5625414,129.81
1704262244,9924065,154.77
1704463677,5689667,192.31
1704521215,2969864,172.63
1704654155,8895968,143.94
1704452129,5693408,185.29
1704651234,7560164,176.38
1704353972,1787378,132.32
1704243211,2392170,129.64
1704893750,4577046,129.76
1704674975,6483986,208.24
1704579799,1087833,161.37
1705160637,1238893,177.9
1704424885,5820614,135.37
1704322771,8895685,135.89
1704175388,4084731,178.33
1704690581,8236517,137.57
1704687174,9545741,162.81
1705143135,1762356,145.63
1704130608,5296398,110.03
1704325068,2278576,159.01
1704474042,8273132,112.14
1704411973,5372780,125.95
1704219532,9982150,151.32
1704255603,7210835,152.74
1704307114,4508098,228.4
1704435808,2350008,123.57
1704396235,4720900,133.59
1704446157,7942707,186.15
1704644903,7189829,186.83
1704939292,5537652,152.49
1704447876,6245075,180.64
1704360925,8531471,77.11
1704152004,7511101,158.59
1704218687,6710083,131.56
1704292397,1920615,138.5
1704235600,1248249,142.25
1704367697,3388016,150.54
1704534321,7202677,188.88
1704692267,6131575,157.71
1704449645,1682972,119.43
